"hasenpfeffer"||"roasted green beans"||"cherry ice cream" 
"haggis"||"cauliflower"||"mom's peach cobbler" 
"ciopinno"||"broccali"||"creme brulee" 
""||"cauliflower"||"creme brulee" 
"potato pie"||"brussels sprouts"||"cherry ice cream" 
""||"broccali"||"saffron kheer" 
"hasenpfeffer"||"broccali"||"tavuk göğsü" 
"Miquel's Pizza"||"roasted green beans"||"melopita" 
"hasenpfeffer"||"roasted green beans"||"chili chocolate tart" 
"green coconut curry"||"roasted green beans"||"Mizu Shingen Mochi" 
"haggis"||"roasted green beans"||"melopita" 
"hasenpfeffer"||""||"chili chocolate tart" 
"potato pie"||"potato au gratin"||"cinnamon brioche" 
"green coconut curry"||"brussels sprouts"||"creme brulee" 
"ciopinno"||"brussels sprouts"||"chili chocolate tart" 
"potato pie"||"Chef John 5-spice carrots"||"chili chocolate tart" 
"hasenpfeffer"||"kale"||"creme brulee" 
"pesce con vivo"||"brussels sprouts"||"mom's peach cobbler" 
"haggis"||"roasted green beans"||"Mizu Shingen Mochi" 
"Miquel's Pizza"||"brussels sprouts"||"creme brulee" 
"potato pie"||"broccali"||"cinnamon brioche" 
"hasenpfeffer"||"kale"||"cherry ice cream" 
"falafel"||"broccali"||"cinnamon brioche" 
"Miquel's Pizza"||"Chef John 5-spice carrots"||"cinnamon brioche" 
"falafel"||"cauliflower"||"Mizu Shingen Mochi" 
"falafel"||"cauliflower"||"melopita" 
"Miquel's Pizza"||"Chef John 5-spice carrots"||"mom's peach cobbler" 
"pesce con vivo"||"kale"||"Mizu Shingen Mochi" 
"ciopinno"||""||"cinnamon brioche" 
"haggis"||"roasted green beans"||"melopita" 
"hasenpfeffer"||"roasted green beans"||"mom's peach cobbler" 
"haggis"||"peas"||"Mizu Shingen Mochi" 
"potato pie"||"potato au gratin"||"mom's peach cobbler" 
"green coconut curry"||"potato au gratin"||"creme brulee" 
"green coconut curry"||"Chef John 5-spice carrots"||"melopita" 
"green coconut curry"||"peas"||"mom's peach cobbler" 
"pesce con vivo"||""||"creme brulee" 
"hasenpfeffer"||"peas"||"mom's peach cobbler" 
"green coconut curry"||"cauliflower"||"tavuk göğsü" 
"Miquel's Pizza"||"peas"||"melopita" 
"ciopinno"||"peas"||"Mizu Shingen Mochi" 
"potato pie"||"Chef John 5-spice carrots"||"cherry ice cream" 
"haggis"||"peas"||"mom's peach cobbler" 
""||"peas"||"Mizu Shingen Mochi" 
"Miquel's Pizza"||"cauliflower"||"cinnamon brioche" 
"potato pie"||"potato au gratin"||"mom's peach cobbler" 
"potato pie"||"cauliflower"||"Mizu Shingen Mochi" 
"green coconut curry"||"peas"||"cherry ice cream" 
"Miquel's Pizza"||""||"Mizu Shingen Mochi" 
"ciopinno"||""||"tavuk göğsü" 
"green coconut curry"||"cauliflower"||"chili chocolate tart" 
"green coconut curry"||"kale"||"mom's peach cobbler" 
""||"broccali"||"melopita" 
"falafel"||"potato au gratin"||"mom's peach cobbler" 
""||"Chef John 5-spice carrots"||"creme brulee" 
"green coconut curry"||"cauliflower"||"cinnamon brioche" 
"haggis"||"kale"||"chili chocolate tart" 
""||"cauliflower"||"cinnamon brioche" 
"potato pie"||"brussels sprouts"||"saffron kheer" 
"Miquel's Pizza"||"brussels sprouts"||"chili chocolate tart" 
"Miquel's Pizza"||"kale"||"" 
"haggis"||"cauliflower"||"chili chocolate tart" 
"potato pie"||"cauliflower"||"tavuk göğsü" 
"Miquel's Pizza"||"roasted green beans"||"chili chocolate tart" 
""||"roasted green beans"||"cinnamon brioche" 
"green coconut curry"||"brussels sprouts"||"tavuk göğsü" 
"potato pie"||"Chef John 5-spice carrots"||"melopita" 
"falafel"||"roasted green beans"||"cinnamon brioche" 
"green coconut curry"||"cauliflower"||"saffron kheer" 
""||"roasted green beans"||"Mizu Shingen Mochi" 
"potato pie"||"broccali"||"mom's peach cobbler" 
"ciopinno"||"cauliflower"||"saffron kheer" 
"Miquel's Pizza"||"peas"||"cinnamon brioche" 
"pesce con vivo"||"roasted green beans"||"cherry ice cream" 
"falafel"||"brussels sprouts"||"cinnamon brioche" 
"green coconut curry"||""||"tavuk göğsü" 
"potato pie"||"kale"||"melopita" 
""||"broccali"||"mom's peach cobbler" 
"potato pie"||"Chef John 5-spice carrots"||"chili chocolate tart" 
"green coconut curry"||"roasted green beans"||"creme brulee" 
"haggis"||"roasted green beans"||"mom's peach cobbler" 
"pesce con vivo"||""||"tavuk göğsü" 
"Miquel's Pizza"||"potato au gratin"||"Mizu Shingen Mochi" 
"falafel"||""||"saffron kheer" 
"green coconut curry"||"kale"||"cherry ice cream" 
"green coconut curry"||"brussels sprouts"||"tavuk göğsü" 
"ciopinno"||"potato au gratin"||"mom's peach cobbler" 
"falafel"||"roasted green beans"||"mom's peach cobbler" 
"green coconut curry"||"potato au gratin"||"Mizu Shingen Mochi" 
"haggis"||""||"chili chocolate tart" 
"pesce con vivo"||""||"tavuk göğsü" 
"green coconut curry"||"Chef John 5-spice carrots"||"" 
"Miquel's Pizza"||"kale"||"chili chocolate tart" 
"haggis"||"brussels sprouts"||"" 
"ciopinno"||"broccali"||"melopita" 
"falafel"||"cauliflower"||"tavuk göğsü" 
"Miquel's Pizza"||"brussels sprouts"||"melopita" 
"pesce con vivo"||"kale"||"saffron kheer" 
"green coconut curry"||"potato au gratin"||"tavuk göğsü" 
""||"potato au gratin"||"chili chocolate tart" 
"Miquel's Pizza"||"peas"||"creme brulee" 
"falafel"||"brussels sprouts"||"tavuk göğsü" 
"haggis"||""||"tavuk göğsü" 
"pesce con vivo"||"peas"||"cherry ice cream" 
"falafel"||"cauliflower"||"creme brulee" 
"Miquel's Pizza"||"potato au gratin"||"tavuk göğsü" 
"potato pie"||"potato au gratin"||"saffron kheer" 
"hasenpfeffer"||"peas"||"melopita" 
"potato pie"||"brussels sprouts"||"cherry ice cream" 
""||""||"mom's peach cobbler" 
"hasenpfeffer"||"kale"||"cinnamon brioche" 
"potato pie"||"roasted green beans"||"Mizu Shingen Mochi" 
"falafel"||"peas"||"saffron kheer" 
"hasenpfeffer"||"brussels sprouts"||"chili chocolate tart" 
"pesce con vivo"||"peas"||"saffron kheer" 
"Miquel's Pizza"||"cauliflower"||"Mizu Shingen Mochi" 
""||"brussels sprouts"||"creme brulee" 
"Miquel's Pizza"||""||"mom's peach cobbler" 
"pesce con vivo"||"potato au gratin"||"cherry ice cream" 
""||"potato au gratin"||"" 
"pesce con vivo"||"Chef John 5-spice carrots"||"chili chocolate tart" 
"haggis"||"brussels sprouts"||"melopita" 
"green coconut curry"||"potato au gratin"||"" 
"ciopinno"||""||"chili chocolate tart" 
"ciopinno"||"cauliflower"||"saffron kheer" 
""||"broccali"||"cherry ice cream" 
"ciopinno"||"roasted green beans"||"creme brulee" 
"haggis"||"brussels sprouts"||"melopita" 
"Miquel's Pizza"||"peas"||"cinnamon brioche" 
"ciopinno"||"Chef John 5-spice carrots"||"mom's peach cobbler" 
"Miquel's Pizza"||"cauliflower"||"cinnamon brioche" 
"pesce con vivo"||"potato au gratin"||"mom's peach cobbler" 
"hasenpfeffer"||"Chef John 5-spice carrots"||"cinnamon brioche" 
"falafel"||"peas"||"" 
"haggis"||"broccali"||"saffron kheer" 
"hasenpfeffer"||""||"tavuk göğsü" 
"falafel"||"brussels sprouts"||"tavuk göğsü" 
"potato pie"||"peas"||"Mizu Shingen Mochi" 
"pesce con vivo"||"potato au gratin"||"melopita" 
"hasenpfeffer"||"broccali"||"tavuk göğsü" 
"pesce con vivo"||"broccali"||"Mizu Shingen Mochi" 
"potato pie"||""||"creme brulee" 
""||"Chef John 5-spice carrots"||"" 
"ciopinno"||"roasted green beans"||"mom's peach cobbler" 
"Miquel's Pizza"||""||"creme brulee" 
"green coconut curry"||"peas"||"melopita" 
""||"Chef John 5-spice carrots"||"cinnamon brioche" 
"pesce con vivo"||"potato au gratin"||"cherry ice cream" 
"falafel"||"Chef John 5-spice carrots"||"" 
"ciopinno"||"kale"||"chili chocolate tart" 
"green coconut curry"||"roasted green beans"||"chili chocolate tart" 
"green coconut curry"||"broccali"||"saffron kheer" 
"ciopinno"||"roasted green beans"||"" 
"hasenpfeffer"||"cauliflower"||"creme brulee" 
"potato pie"||"potato au gratin"||"" 
""||""||"tavuk göğsü" 
"potato pie"||"potato au gratin"||"Mizu Shingen Mochi" 
"Miquel's Pizza"||"brussels sprouts"||"chili chocolate tart" 
"pesce con vivo"||""||"" 
"pesce con vivo"||"peas"||"Mizu Shingen Mochi" 
"pesce con vivo"||"roasted green beans"||"saffron kheer" 
"pesce con vivo"||"cauliflower"||"cherry ice cream" 
"potato pie"||"cauliflower"||"Mizu Shingen Mochi" 
"ciopinno"||"Chef John 5-spice carrots"||"tavuk göğsü" 
"falafel"||"Chef John 5-spice carrots"||"cherry ice cream" 
"potato pie"||"brussels sprouts"||"tavuk göğsü" 
"hasenpfeffer"||"potato au gratin"||"" 
"ciopinno"||"potato au gratin"||"tavuk göğsü" 
"ciopinno"||"roasted green beans"||"" 
"pesce con vivo"||"potato au gratin"||"Mizu Shingen Mochi" 
"ciopinno"||"broccali"||"chili chocolate tart" 
"potato pie"||"peas"||"cinnamon brioche" 
"haggis"||"potato au gratin"||"Mizu Shingen Mochi" 
"ciopinno"||"broccali"||"mom's peach cobbler" 
"haggis"||"roasted green beans"||"saffron kheer" 
"Miquel's Pizza"||"peas"||"cinnamon brioche" 
"pesce con vivo"||"peas"||"cherry ice cream" 
""||"brussels sprouts"||"saffron kheer" 
""||"kale"||"Mizu Shingen Mochi" 
"haggis"||"kale"||"melopita" 
"green coconut curry"||"peas"||"melopita" 
"pesce con vivo"||"kale"||"tavuk göğsü" 
"hasenpfeffer"||""||"" 
"falafel"||"potato au gratin"||"tavuk göğsü" 
"ciopinno"||"peas"||"cherry ice cream" 
"potato pie"||""||"tavuk göğsü" 
"falafel"||""||"saffron kheer" 
""||"peas"||"cinnamon brioche" 
"green coconut curry"||"kale"||"cinnamon brioche" 
""||"brussels sprouts"||"" 
"pesce con vivo"||"peas"||"mom's peach cobbler" 
"potato pie"||"roasted green beans"||"chili chocolate tart" 
"hasenpfeffer"||""||"saffron kheer" 
"pesce con vivo"||"potato au gratin"||"mom's peach cobbler" 
"pesce con vivo"||""||"saffron kheer" 
"hasenpfeffer"||"roasted green beans"||"Mizu Shingen Mochi" 
"green coconut curry"||"cauliflower"||"Mizu Shingen Mochi" 
"Miquel's Pizza"||"peas"||"creme brulee" 
"potato pie"||"broccali"||"" 
"Miquel's Pizza"||"peas"||"cherry ice cream" 
"pesce con vivo"||"kale"||"saffron kheer" 
""||""||"Mizu Shingen Mochi" 
"potato pie"||"roasted green beans"||"creme brulee" 
"ciopinno"||"broccali"||"chili chocolate tart" 
""||"potato au gratin"||"cherry ice cream" 
"haggis"||"Chef John 5-spice carrots"||"mom's peach cobbler" 
"haggis"||"cauliflower"||"mom's peach cobbler" 
"pesce con vivo"||"kale"||"Mizu Shingen Mochi" 
"ciopinno"||"kale"||"chili chocolate tart" 
"pesce con vivo"||"kale"||"creme brulee" 
"potato pie"||"Chef John 5-spice carrots"||"Mizu Shingen Mochi" 
"Miquel's Pizza"||"roasted green beans"||"Mizu Shingen Mochi" 
"hasenpfeffer"||"peas"||"mom's peach cobbler" 
"haggis"||"peas"||"saffron kheer" 
""||"potato au gratin"||"saffron kheer" 
"pesce con vivo"||"potato au gratin"||"chili chocolate tart" 
"pesce con vivo"||"roasted green beans"||"Mizu Shingen Mochi" 
"potato pie"||"broccali"||"creme brulee" 
"Miquel's Pizza"||"peas"||"cherry ice cream" 
"hasenpfeffer"||"roasted green beans"||"tavuk göğsü" 
"pesce con vivo"||"kale"||"" 
""||""||"tavuk göğsü" 
"falafel"||"peas"||"tavuk göğsü" 
"pesce con vivo"||"potato au gratin"||"Mizu Shingen Mochi" 
"green coconut curry"||"Chef John 5-spice carrots"||"tavuk göğsü" 
"ciopinno"||"peas"||"chili chocolate tart" 
"potato pie"||"Chef John 5-spice carrots"||"chili chocolate tart" 
"green coconut curry"||"potato au gratin"||"cinnamon brioche" 
""||"kale"||"mom's peach cobbler" 
"hasenpfeffer"||"peas"||"tavuk göğsü" 
"potato pie"||"Chef John 5-spice carrots"||"chili chocolate tart" 
"potato pie"||"Chef John 5-spice carrots"||"cherry ice cream" 
"falafel"||"peas"||"mom's peach cobbler" 
"hasenpfeffer"||"roasted green beans"||"cinnamon brioche" 
"haggis"||"cauliflower"||"chili chocolate tart" 
"Miquel's Pizza"||"potato au gratin"||"cherry ice cream" 
"green coconut curry"||"roasted green beans"||"cinnamon brioche" 
""||"broccali"||"" 
"pesce con vivo"||"broccali"||"creme brulee" 
"ciopinno"||"broccali"||"saffron kheer" 
"green coconut curry"||"broccali"||"Mizu Shingen Mochi" 
"green coconut curry"||"Chef John 5-spice carrots"||"tavuk göğsü" 
"hasenpfeffer"||"brussels sprouts"||"melopita" 
"Miquel's Pizza"||"potato au gratin"||"cinnamon brioche" 
"Miquel's Pizza"||"brussels sprouts"||"tavuk göğsü" 
"hasenpfeffer"||"kale"||"tavuk göğsü" 
"Miquel's Pizza"||"kale"||"cherry ice cream" 
"potato pie"||"kale"||"cinnamon brioche" 
"falafel"||"kale"||"Mizu Shingen Mochi" 
"hasenpfeffer"||"kale"||"saffron kheer" 
""||"brussels sprouts"||"Mizu Shingen Mochi" 
"Miquel's Pizza"||"brussels sprouts"||"Mizu Shingen Mochi" 
"Miquel's Pizza"||"broccali"||"Mizu Shingen Mochi" 
"Miquel's Pizza"||"potato au gratin"||"cinnamon brioche" 
"ciopinno"||"cauliflower"||"Mizu Shingen Mochi" 
"pesce con vivo"||"roasted green beans"||"cinnamon brioche" 
"Miquel's Pizza"||"Chef John 5-spice carrots"||"cherry ice cream" 
""||""||"" 
"potato pie"||"cauliflower"||"melopita" 
""||"cauliflower"||"saffron kheer" 
"falafel"||"peas"||"cherry ice cream" 
"pesce con vivo"||"brussels sprouts"||"mom's peach cobbler" 
"potato pie"||""||"creme brulee" 
"green coconut curry"||""||"saffron kheer" 
"green coconut curry"||"peas"||"cinnamon brioche" 
"pesce con vivo"||"broccali"||"cinnamon brioche" 
"haggis"||"broccali"||"" 
"Miquel's Pizza"||"brussels sprouts"||"" 
"haggis"||"peas"||"melopita" 
"green coconut curry"||"roasted green beans"||"tavuk göğsü" 
"ciopinno"||"broccali"||"cinnamon brioche" 
"Miquel's Pizza"||""||"cinnamon brioche" 
""||"potato au gratin"||"mom's peach cobbler" 
"Miquel's Pizza"||"Chef John 5-spice carrots"||"Mizu Shingen Mochi" 
"hasenpfeffer"||"broccali"||"mom's peach cobbler" 
"falafel"||"cauliflower"||"cherry ice cream" 
"green coconut curry"||"peas"||"Mizu Shingen Mochi" 
"falafel"||"potato au gratin"||"creme brulee" 
"green coconut curry"||""||"Mizu Shingen Mochi" 
"Miquel's Pizza"||"potato au gratin"||"" 
"green coconut curry"||"kale"||"" 
"potato pie"||"potato au gratin"||"cherry ice cream" 
"Miquel's Pizza"||"cauliflower"||"Mizu Shingen Mochi" 
"pesce con vivo"||"broccali"||"creme brulee" 
"haggis"||"brussels sprouts"||"saffron kheer" 
"potato pie"||""||"" 
"haggis"||"kale"||"saffron kheer" 
"Miquel's Pizza"||""||"melopita" 
"haggis"||"roasted green beans"||"cinnamon brioche" 
""||"peas"||"cinnamon brioche" 
"hasenpfeffer"||"cauliflower"||"Mizu Shingen Mochi" 
"falafel"||"kale"||"cherry ice cream" 
""||"potato au gratin"||"creme brulee" 
""||"brussels sprouts"||"saffron kheer" 
"ciopinno"||""||"cherry ice cream" 
"potato pie"||"Chef John 5-spice carrots"||"melopita" 
"green coconut curry"||"Chef John 5-spice carrots"||"Mizu Shingen Mochi" 
"falafel"||"Chef John 5-spice carrots"||"tavuk göğsü" 
""||"peas"||"cherry ice cream" 
""||""||"melopita" 
"potato pie"||""||"mom's peach cobbler" 
"falafel"||"Chef John 5-spice carrots"||"cinnamon brioche" 
"pesce con vivo"||"potato au gratin"||"creme brulee" 
"haggis"||"brussels sprouts"||"Mizu Shingen Mochi" 
"falafel"||"brussels sprouts"||"mom's peach cobbler" 
"ciopinno"||"broccali"||"" 
"falafel"||"brussels sprouts"||"cherry ice cream" 
"potato pie"||"broccali"||"creme brulee" 
"ciopinno"||"kale"||"tavuk göğsü" 
"green coconut curry"||"Chef John 5-spice carrots"||"chili chocolate tart" 
"ciopinno"||""||"melopita" 
"pesce con vivo"||"Chef John 5-spice carrots"||"mom's peach cobbler" 
""||"kale"||"mom's peach cobbler" 
"green coconut curry"||"Chef John 5-spice carrots"||"tavuk göğsü" 
""||"brussels sprouts"||"tavuk göğsü" 
""||"kale"||"saffron kheer" 
"potato pie"||"potato au gratin"||"tavuk göğsü" 
"hasenpfeffer"||"Chef John 5-spice carrots"||"melopita" 
"pesce con vivo"||"roasted green beans"||"mom's peach cobbler" 
"green coconut curry"||"broccali"||"cinnamon brioche" 
"Miquel's Pizza"||""||"creme brulee" 
"ciopinno"||"potato au gratin"||"creme brulee" 
"pesce con vivo"||"cauliflower"||"creme brulee" 
"ciopinno"||"kale"||"tavuk göğsü" 
"Miquel's Pizza"||"broccali"||"chili chocolate tart" 
"haggis"||"potato au gratin"||"" 
"falafel"||"peas"||"saffron kheer" 
"haggis"||"potato au gratin"||"creme brulee" 
"pesce con vivo"||""||"Mizu Shingen Mochi" 
"pesce con vivo"||"Chef John 5-spice carrots"||"chili chocolate tart" 
"hasenpfeffer"||"cauliflower"||"creme brulee" 
"haggis"||"cauliflower"||"melopita" 
"falafel"||"brussels sprouts"||"chili chocolate tart" 
"Miquel's Pizza"||"brussels sprouts"||"creme brulee" 
"haggis"||"peas"||"Mizu Shingen Mochi" 
"ciopinno"||"roasted green beans"||"cinnamon brioche" 
"Miquel's Pizza"||"roasted green beans"||"mom's peach cobbler" 
""||"broccali"||"Mizu Shingen Mochi" 
"ciopinno"||""||"tavuk göğsü" 
""||"Chef John 5-spice carrots"||"cherry ice cream" 
"hasenpfeffer"||"brussels sprouts"||"Mizu Shingen Mochi" 
"potato pie"||"peas"||"cherry ice cream" 
"ciopinno"||"peas"||"cinnamon brioche" 
"falafel"||"broccali"||"mom's peach cobbler" 
"ciopinno"||"peas"||"Mizu Shingen Mochi" 
"Miquel's Pizza"||"roasted green beans"||"cinnamon brioche" 
"falafel"||"cauliflower"||"creme brulee" 
"hasenpfeffer"||"Chef John 5-spice carrots"||"cinnamon brioche" 
"haggis"||""||"mom's peach cobbler" 
"ciopinno"||"brussels sprouts"||"mom's peach cobbler" 
"falafel"||"kale"||"mom's peach cobbler" 
"pesce con vivo"||"kale"||"" 
"Miquel's Pizza"||"broccali"||"Mizu Shingen Mochi" 
"potato pie"||"potato au gratin"||"creme brulee" 
"green coconut curry"||"potato au gratin"||"tavuk göğsü" 
"potato pie"||"Chef John 5-spice carrots"||"cherry ice cream" 
"Miquel's Pizza"||"roasted green beans"||"mom's peach cobbler" 
"falafel"||"roasted green beans"||"Mizu Shingen Mochi" 
"falafel"||"broccali"||"tavuk göğsü" 
"ciopinno"||"brussels sprouts"||"melopita" 
"haggis"||""||"saffron kheer" 
"hasenpfeffer"||"kale"||"chili chocolate tart" 
""||"peas"||"cherry ice cream" 
"hasenpfeffer"||"peas"||"Mizu Shingen Mochi" 
"hasenpfeffer"||"brussels sprouts"||"Mizu Shingen Mochi" 
""||"roasted green beans"||"chili chocolate tart" 
"potato pie"||"broccali"||"melopita" 
"hasenpfeffer"||""||"creme brulee" 
"Miquel's Pizza"||"cauliflower"||"chili chocolate tart" 
"potato pie"||"cauliflower"||"melopita" 
""||"peas"||"tavuk göğsü" 
"falafel"||"potato au gratin"||"" 
"haggis"||"peas"||"Mizu Shingen Mochi" 
"hasenpfeffer"||"Chef John 5-spice carrots"||"" 
"Miquel's Pizza"||"roasted green beans"||"Mizu Shingen Mochi" 
"Miquel's Pizza"||"roasted green beans"||"Mizu Shingen Mochi" 
"hasenpfeffer"||"peas"||"cinnamon brioche" 
"potato pie"||""||"melopita" 
"potato pie"||"Chef John 5-spice carrots"||"chili chocolate tart" 
""||"roasted green beans"||"cinnamon brioche" 
"falafel"||"brussels sprouts"||"mom's peach cobbler" 
"Miquel's Pizza"||"roasted green beans"||"" 
"green coconut curry"||"kale"||"cinnamon brioche" 
"green coconut curry"||"brussels sprouts"||"cherry ice cream" 
""||"cauliflower"||"tavuk göğsü" 
"falafel"||"peas"||"melopita" 
"hasenpfeffer"||"kale"||"creme brulee" 
"pesce con vivo"||"cauliflower"||"Mizu Shingen Mochi" 
"falafel"||"broccali"||"Mizu Shingen Mochi" 
"pesce con vivo"||"broccali"||"mom's peach cobbler" 
"ciopinno"||"cauliflower"||"melopita" 
"green coconut curry"||""||"cinnamon brioche" 
"falafel"||"potato au gratin"||"mom's peach cobbler" 
"potato pie"||"potato au gratin"||"" 
"falafel"||""||"mom's peach cobbler" 
"hasenpfeffer"||"kale"||"cherry ice cream" 
"hasenpfeffer"||"peas"||"chili chocolate tart" 
"haggis"||"Chef John 5-spice carrots"||"mom's peach cobbler" 
""||"broccali"||"chili chocolate tart" 
"Miquel's Pizza"||"roasted green beans"||"cherry ice cream" 
"pesce con vivo"||"Chef John 5-spice carrots"||"cherry ice cream" 
""||"potato au gratin"||"saffron kheer" 
"potato pie"||"roasted green beans"||"cinnamon brioche" 
"potato pie"||"roasted green beans"||"melopita" 
"potato pie"||"potato au gratin"||"melopita" 
"Miquel's Pizza"||"roasted green beans"||"creme brulee" 
"Miquel's Pizza"||"potato au gratin"||"cinnamon brioche" 
"green coconut curry"||"potato au gratin"||"melopita" 
"hasenpfeffer"||"cauliflower"||"chili chocolate tart" 
"ciopinno"||"peas"||"Mizu Shingen Mochi" 
"pesce con vivo"||"Chef John 5-spice carrots"||"chili chocolate tart" 
"ciopinno"||"brussels sprouts"||"creme brulee" 
"green coconut curry"||"peas"||"" 
"hasenpfeffer"||"potato au gratin"||"mom's peach cobbler" 
"haggis"||"roasted green beans"||"creme brulee" 
"hasenpfeffer"||"roasted green beans"||"mom's peach cobbler" 
